time,index
1948,9390.7998
1949,9367.9004
1950,9378.9004
1951,9565.7002
1952,9592.2002
1953,9518.2998
1954,9427.4004
1955,9303.2002
1956,8948.4004
1957,8576.0000
1958,8647.9004
1959,8658.7998
1960,8662.4004
1961,8658.2998
1962,8466.2998
1963,8430.7998
1964,8221.5996
1965,8302.5000
1966,8332.7002
1967,8268.5000
1968,8068.2998
1969,7789.1001
1970,7707.7998
1971,7849.7998
1972,7997.3999
1973,8259.5996
1974,8166.3999
1975,8178.2998
1976,8267.2998
1977,8331.5996
1978,8412.7002
1979,8311.9004
1980,8268.2002
1981,8196.0000
1982,8191.0000
1983,7844.1001
1984,7887.0000
1985,7918.3999
1986,7683.2998
1987,7528.8999
1988,7541.7002
1989,7392.7998
1990,7418.1001
1991,7252.2998
1992,7504.2002
1993,7606.5000
1994,7630.2002
1995,7422.0000
1996,7278.1001
1997,6967.8999
1998,7022.8999
1999,7240.7002
2000,7310.5000
2001,7297.1001
2002,7342.7002
2003,7478.8999
2004,7897.7998
2005,8004.0000
2006,7934.7998
2007,8054.8999
2008,8012.7998
2009,7974.7998
2010,7862.7002
2011,8103.1001
2012,8133.2998
2013,8043.0000
2014,7906.7002
2015,8082.2998
2016,7909.2998
2017,7976.3999
2018,8219.0000
2019,8126.7002
2020,8327.5000
2021,8297.0000
2022,8253.2998
2023,8185.2002
2024,8093.8999
2025,8138.7002
2026,7930.0000
2027,8076.7998
2028,7949.3999
2029,8111.2998
2030,8094.6001
2031,8365.2002
2032,8347.7998
2033,8534.7002
2034,8594.4004
2035,8580.2998
2036,8509.0996
2037,8467.7002
2038,8484.7002
2039,8687.5000
2040,8827.9004
2041,8732.7998
2042,8676.2002
2043,8587.7002
2044,8400.4004
2045,8491.9004
2046,8418.2002
2047,8470.2998
2048,8469.7998
2049,8514.5996
2050,8509.7002
2051,8662.0000
2052,8645.0000
2053,8581.9004
2054,8631.4004
2055,8645.4004
2056,8625.5996
2057,8505.5996
2058,8285.7002
2059,8312.2998
2060,8361.0000
2061,8226.0000
2062,8212.0996
2063,8299.7002
2064,8319.7998
2065,8332.2002
2066,8488.4004
2067,8574.0996
2068,8796.9004
2069,9025.7002
2070,9217.7998
2071,9189.7998
2072,9162.2998
2073,9170.2002
2074,9115.7002
2075,9013.2998
2076,9058.7002
2077,9302.9004
2078,9258.2002
2079,9390.5996
2080,9329.2002
2081,9316.2002
2082,9245.2998
2083,9407.4004
2084,9559.7002
2085,9570.4004
2086,9497.7998
2087,9382.5996
2088,9292.7998
2089,9267.5996
2090,9121.5000
2091,9103.2002
2092,9364.7998
2093,9262.0000
2094,9314.0000
2095,9278.7002
2096,9243.7002
2097,9159.0000
2098,9224.4004
2099,9201.2998
2100,9199.5000
2101,9151.4004
2102,9200.0996
2103,9206.5000
2104,9138.2002
2105,9182.5000
2106,9407.2998
2107,9376.9004
2108,9632.2998
2109,9727.5000
2110,9670.0000
2111,9639.5996
2112,9742.4004
2113,9728.0000
2114,9634.0000
2115,9617.0000
2116,9418.9004
2117,9423.2002
2118,9410.2002
2119,9288.0000
2120,9359.0996
2121,9355.0000
2122,9361.2998
2123,9451.7002
2124,9453.4004
2125,9385.2998
2126,9410.0996
2127,9379.7002
2128,9362.7998
2129,9318.4004
2130,9303.7998
2131,9301.7002
2132,9142.5996
2133,9006.9004
2134,8924.2998
2135,8931.2998
2136,8985.0996
2137,8896.7002
2138,8895.7998
2139,8900.5000
2140,8947.2002
2141,9132.5996
2142,9058.2998
2143,9080.4004
2144,9152.9004
2145,9197.2002
2146,9179.9004
2147,9196.5000
2148,9253.0000
2149,9222.9004
2150,9194.7002
2151,9279.0000
2152,9393.2002
2153,9439.0000
2154,9434.7998
2155,9581.4004
2156,9680.0996
2157,9797.4004
2158,9770.0996
2159,9646.0996
2160,9631.0000
2161,9536.2998
2162,9541.9004
2163,9497.9004
2164,9583.2998
2165,9650.5996
2166,9600.5996
2167,9646.2998
2168,9725.0000
2169,9805.5000
2170,9940.0000
2171,9888.0000
2172,9873.9004
2173,9863.4004
2174,9730.9004
2175,9635.0996
2176,9685.0996
2177,9883.7998
2178,10009.2998
2179,10032.9004
2180,9973.7002
2181,9981.5996
2182,9895.2002
2183,9880.5000
2184,9775.7002
2185,9841.0996
2186,9774.5000
2187,9680.7998
2188,9672.4004
2189,9782.4004
2190,9749.4004
2191,9855.7998
2192,9736.0996
2193,9732.4004
2194,9562.5000
2195,9497.7998
2196,9411.9004
2197,9385.2002
2198,9407.4004
2199,9431.4004
2200,9367.7002
2201,9287.9004
2202,9373.9004
2203,9452.0996
2204,9501.5996
2205,9505.7002
2206,9488.7998
2207,9523.9004
2208,9623.7998
2209,9617.2998
2210,9813.2998
2211,9862.5996
2212,9940.5996
2213,9975.4004
2214,9898.9004
2215,9864.0000
2216,9863.5996
2217,9835.2002
2218,9927.7998
2219,9920.9004
2220,9912.7998
2221,9858.7002
2222,9806.5996
2223,9705.9004
2224,9877.9004
2225,9907.5996
2226,9932.2002
2227,9985.2002
2228,9998.2002
2229,10073.4004
2230,10204.9004
2231,10397.4004
2232,10573.9004
2233,10529.9004
2234,10466.7002
2235,10427.2002
2236,10304.5996
2237,10429.7998
2238,10540.0000
2239,10634.5000
2240,10671.2002
2241,10593.7998
2242,10536.5000
2243,10764.0996
2244,10955.2998
2245,10957.2002
2246,10960.2002
2247,11103.0996
2248,11111.9004
2249,11059.0000
2250,11201.5000
2251,11359.7002
2252,11362.7998
2253,11469.4004
2254,11484.0996
2255,11391.4004
2256,11388.5996
2257,11331.7998
2258,11310.2998
2259,11256.5996
2260,11200.2002
2261,11364.5000
2262,11471.7998
2263,11595.0000
2264,11338.5000
2265,11390.4004
2266,11210.4004
2267,11197.0000
2268,11264.7002
2269,11125.7002
2270,11194.9004
2271,11254.0996
2272,11454.0996
2273,11378.7002
2274,11194.5000
2275,11217.7998
2276,10397.5000
2277,10602.5000
2278,10249.5000
2279,10451.7998
2280,10557.5996
2281,10601.2998
2282,10880.5000
2283,10836.5000
2284,11028.0000
2285,11026.7002
2286,11111.7998
2287,10984.5000
2288,11066.5996
2289,11030.5996
2290,10957.2002
2291,10926.7998
2292,11144.5996
2293,11139.9004
2294,11107.4004
2295,11077.5996
2296,10892.5996
2297,10849.7998
2298,10949.5996
2299,11033.0000
2300,10962.7002
2301,10909.2998
2302,10818.5000
2303,10910.0000
2304,10889.0996
2305,10898.7002
2306,10753.4004
2307,10732.7998
2308,10835.7998
2309,10964.5000
2310,10907.0000
2311,10929.9004
2312,10734.2002
2313,10697.5000
2314,10702.2002
2315,10617.2998
2316,10573.0000
2317,10597.7002
2318,10746.0000
2319,10817.9004
2320,10863.7998
2321,10833.4004
2322,10816.9004
2323,10987.5996
2324,11088.7998
2325,11082.7998
2326,11030.7998
2327,11019.2002
2328,11081.7002
2329,11107.0000
2330,11200.5996
2331,11157.0996
2332,11264.7002
2333,11059.7998
2334,11086.9004
2335,11092.5000
2336,11225.7998
2337,11196.5996
2338,11143.2002
2339,10993.5996
2340,10958.7002
2341,10866.0000
2342,10865.0000
2343,10952.7998
2344,10904.5000
2345,10855.2998
2346,10959.7002
2347,10982.7998
2348,11059.9004
2349,11002.5000
2350,11020.9004
2351,11002.5996
2352,11084.4004
2353,11063.2998
2354,11181.7998
2355,11177.0996
2356,10890.0996
2357,10929.5996
2358,10911.7998
2359,10921.4004
2360,10802.7002
2361,10800.0996
2362,10628.0000
2363,10609.0996
2364,10711.2002
2365,10845.2998
2366,10798.2998
2367,10865.2998
2368,10699.9004
2369,10707.0000
2370,10705.5996
2371,10651.7998
2372,10585.9004
2373,10681.4004
2374,10789.9004
2375,10962.0000
2376,11071.4004
2377,11134.5996
2378,11127.5000
2379,11164.4004
2380,11104.0000
2381,11181.9004
2382,11165.7002
2383,11166.7998
2384,11158.4004
2385,11176.0000
2386,11213.5000
2387,11312.5000
2388,11436.5000
2389,11478.7998
2390,11424.5996
2391,11338.9004
2392,11379.5000
2393,11328.2002
2394,11159.0000
2395,11106.5996
2396,10957.2002
2397,11077.0000
2398,11040.5000
2399,11025.5996
2400,11212.5996
2401,11223.5996
2402,11236.4004
2403,11251.7002
2404,11369.0000
2405,11567.9004
2406,11621.5996
2407,11594.0000
2408,11586.7002
2409,11592.4004
2410,11622.0996
2411,11546.7002
2412,11603.5000
2413,11636.0996
2414,11759.4004
2415,11902.4004
2416,11921.2002
2417,11951.9004
2418,12014.5996
2419,11905.5000
2420,12133.0996
2421,12106.7998
2422,12250.5996
2423,12242.5000
2424,12218.4004
2425,12330.4004
2426,12490.7002
2427,12396.2002
2428,12436.7998
2429,12510.0996
2430,12444.7002
2431,12492.4004
2432,12473.5996
2433,12388.4004
2434,12262.7998
2435,12192.2002
2436,12405.5000
2437,12477.5996
2438,12529.2998
2439,12559.4004
2440,12502.7002
2441,12775.5000
2442,12735.2998
2443,12751.2002
2444,12771.9004
2445,12806.2998
2446,12943.7002
2447,13004.7998
2448,12889.4004
2449,13042.7998
2450,13056.9004
2451,13167.2002
2452,13099.5996
2453,13116.7998
2454,13239.4004
2455,13485.2998
2456,13531.0000
2457,13310.7998
2458,13393.9004
2459,13517.5996
2460,13456.2998
2461,13434.2002
2462,13491.5996
2463,13102.7002
2464,13144.2002
2465,13342.5000
2466,13189.5996
2467,13053.2998
2468,12784.0996
2469,12937.5000
2470,12815.4004
2471,12766.0000
2472,12846.5996
2473,13131.4004
2474,13331.5000
2475,13341.5996
2476,13404.0996
2477,13480.7998
2478,13451.5000
2479,13203.4004
2480,13222.7998
2481,13443.9004
2482,13420.2002
2483,13454.9004
2484,13198.0996
2485,13191.5000
2486,13289.2002
2487,13293.9004
2488,13766.7002
2489,13830.7002
2490,13856.4004
2491,13868.2002
2492,13732.7998
2493,13692.7998
2494,13610.2998
2495,13379.5996
2496,13294.9004
2497,13403.2998
2498,13285.4004
2499,13288.4004
2500,13321.7998
2501,13451.0996
2502,13548.4004
2503,13660.5000
2504,13643.5000
2505,13454.2002
2506,13462.5996
2507,13240.0000
2508,13113.2998
2509,13144.5996
2510,13102.9004
2511,13106.2998
2512,13411.2998
2513,13444.9004
2514,13375.7002
2515,13520.2998
2516,13541.7998
2517,13546.5996
2518,13398.7002
2519,13507.2998
2520,13450.0996
2521,13410.7998
2522,13416.4004
2523,13337.4004
2524,13268.7998
2525,13252.2002
2526,13119.0996
2527,12917.0996
2528,12736.5000
2529,12838.5000
2530,12748.9004
2531,12651.4004
2532,12472.2998
2533,12489.2998
2534,12749.0996
2535,12832.5000
2536,12776.4004
2537,12534.2998
2538,12074.2002
2539,12136.2998
2540,12055.2002
2541,12204.5996
2542,12287.7998
2543,12398.5996
2544,12426.7002
2545,12358.7002
2546,12516.5996
2547,12296.0000
2548,12342.0000
2549,12581.2998
2550,12516.2002
2551,12541.0996
2552,12626.0000
2553,12580.9004
2554,12707.0000
2555,12726.7998
2556,12645.7998
2557,12610.2002
2558,12600.4004
2559,12903.2998
2560,13020.7998
2561,13081.7002
2562,13399.2998
2563,13579.2998
2564,13605.9004
2565,13740.2998
2566,13930.7998
2567,13987.7998
2568,13906.5000
2569,14153.5996
2570,14041.9004
2571,14062.4004
2572,14108.7998
2573,14236.2002
2574,14235.5000
2575,14212.0000
2576,14331.7002
2577,14574.5996
2578,14540.2002
2579,14556.5000
2580,14416.5996
2581,14757.7998
2582,14991.0000
2583,14760.2002
2584,14831.5996
2585,14795.5000
2586,14655.0996
2587,14439.7002
2588,14421.5000
2589,13924.2998
2590,14112.5996
2591,14394.5996
2592,14307.2002
2593,14203.9004
2594,14506.5000
2595,15154.4004
2596,15021.2002
2597,14891.0000
2598,15065.0000
2599,15127.0000
2600,15196.7998
2601,15055.7002
2602,14823.0000
2603,14858.5996
2604,14792.2002
2605,14703.7002
2606,14839.2002
2607,15225.2998
2608,15370.9004
2609,15487.2002
2610,15446.0000
2611,15706.2998
2612,15570.4004
2613,15536.2998
2614,15446.7998
2615,15738.7998
2616,15709.2002
2617,15658.0996
2618,15666.5996
2619,15772.0996
2620,15983.2002
2621,16365.7002
2622,16379.2002
2623,16259.5996
2624,16371.5000
2625,16541.5996
2626,16673.3008
2627,16647.5000
2628,16460.5000
2629,16383.4004
2630,16482.9004
2631,16497.6992
2632,16096.9004
2633,15477.2998
2634,15855.7002
2635,15654.0000
2636,15429.7998
2637,15598.9004
2638,15547.2002
2639,15534.0000
2640,14876.0996
2641,14135.2002
2642,13425.7002
2643,13735.2998
2644,14714.0000
2645,14199.2002
2646,14563.5996
2647,14806.5000
2648,14996.7002
2649,14805.4004
2650,14308.2998
2651,14470.5000
2652,14630.7002
2653,14411.2002
2654,14419.5000
2655,14384.0996
2656,14108.0996
2657,14094.4004
2658,14205.4004
2659,14636.5996
2660,14710.9004
2661,14864.4004
2662,15049.2998
2663,15128.0000
2664,14776.7998
2665,14810.7998
2666,14838.5000
2667,14273.0996
2668,14072.9004
2669,13836.5996
2670,13384.2002
2671,13567.2998
2672,13601.0000
2673,12970.9004
2674,12403.0996
2675,11637.7998
2676,10426.2998
2677,11144.2998
2678,10498.2002
2679,9059.9004
2680,10765.2998
2681,10362.9004
2682,10623.7998
2683,11255.0996
2684,10780.7998
2685,10681.7998
2686,10412.5996
2687,10104.5000
2688,9992.7998
2689,10004.0996
2690,9607.9004
2691,9720.7998
2692,9957.2998
2693,10419.7998
2694,10245.2002
2695,10154.4004
2696,10050.7002
2697,10548.2002
2698,10586.4004
2699,10325.5996
2700,10590.0996
2701,10583.0996
2702,10526.9004
2703,10750.9004
2704,11216.4004
2705,11207.5996
2706,11474.9004
2707,11527.5996
2708,11722.9004
2709,11490.7002
2710,11022.4004
2711,10420.2002
2712,10614.7002
2713,10435.2002
2714,10346.4004
2715,10692.7002
2716,10754.0996
2717,10405.7998
2718,10172.5000
2719,10368.0996
2720,10342.4004
2721,10503.0000
2722,10755.2002
2723,10722.7998
2724,10680.5996
2725,10303.5000
2726,10135.5000
2727,9538.5996
2728,9254.5000
2729,8894.5996
2730,8121.1001
2731,8720.0000
2732,9226.5996
2733,8579.0000
2734,8900.0000
2735,9400.4004
2736,9433.7002
2737,9246.7998
2738,8883.7002
2739,8920.2002
2740,8973.9004
2741,9252.4004
2742,10578.5996
2743,10525.5000
2744,10302.5996
2745,10442.0996
2746,10485.9004
2747,10873.2002
2748,10859.7002
2749,10793.4004
2750,10620.0000
2751,10274.5996
2752,10124.0000
2753,10232.0000
2754,10671.0000
2755,10581.2998
2756,10600.0000
2757,10685.2002
2758,10683.2998
2759,10886.7002
2760,11224.7998
2761,11480.7002
2762,11318.7998
2763,11425.5000
2764,11350.7998
2765,10803.7002
2766,10919.5000
2767,10994.0996
2768,10898.5996
2769,11118.9004
2770,10902.5000
2771,11057.0000
2772,11181.5000
2773,11255.5000
2774,11121.7002
2775,11445.0000
2776,11564.2002
2777,11594.2998
2778,11645.4004
2779,11810.5996
2780,11757.9004
2781,11735.5000
2782,11503.7998
2783,11518.7002
2784,11331.4004
2785,11189.7002
2786,11052.7002
2787,11049.4004
2788,11314.5000
2789,11342.0000
2790,11420.2998
2791,11371.0996
2792,11187.7998
2793,11001.2998
2794,11151.5996
2795,10968.2998
2796,10977.5000
2797,10918.9004
2798,10879.9004
2799,10593.7002
2800,10678.6104
2801,10471.1504
2802,10383.6797
2803,10563.6797
2804,10439.4199
2805,10153.6602
2806,10109.1397
2807,9971.9297
2808,10060.3799
2809,10096.3701
2810,9841.5098
2811,9469.2900
2812,9591.9502
2813,9538.3896
2814,9411.9697
2815,9449.1104
2816,9549.1797
2817,9670.4502
2818,9555.9805
2819,9544.5303
2820,9482.2100
2821,8983.4297
2822,8877.9404
2823,8934.5596
2824,8612.0098
2825,8598.1699
2826,8819.2197
2827,8558.4297
2828,8569.4697
2829,8586.6299
2830,8391.4600
2831,7979.3701
2832,7886.0698
2833,7915.4399
2834,7462.5000
2835,7526.4502
2836,8004.3501
2837,8515.9697
2838,8591.9102
2839,8204.2100
2840,8219.6699
2841,8296.7695
2842,8665.8301
2843,8607.8604
2844,8460.7100
2845,8543.0996
2846,8866.1602
2847,8639.3096
2848,8484.1201
2849,8444.1797
2850,8629.1797
2851,8433.7803
2852,8205.7695
2853,8099.2002
2854,8178.9302
2855,8456.2197
2856,8586.5703
2857,8628.9297
2858,8493.2500
2859,8564.5498
2860,8420.7197
2861,8176.2500
2862,8257.4600
2863,7984.4302
2864,7926.1001
2865,7808.8301
2866,7906.1602
2867,7936.2002
2868,7552.7700
2869,7580.7998
2870,7466.4302
2871,7254.3599
2872,7018.4102
2873,7034.6201
2874,6779.9502
2875,6859.4800
2876,6660.4199
2877,7224.6899
2878,7224.6899
2879,7210.9199
2880,7622.5801
2881,7742.5298
2882,7527.6099
2883,7845.4800
2884,7890.0898
2885,7834.3999
2886,7922.9702
2887,7829.7402
2888,7275.0400
2889,7062.4702
2890,7355.6699
2891,7318.5898
2892,7488.4702
2893,8076.7598
2894,8189.2500
2895,7905.4502
2896,7849.9600
2897,7578.4800
2898,7661.8599
2899,7733.4702
2900,7860.6802
2901,7576.5698
2902,7445.9600
2903,7170.2300
2904,7373.5098
2905,7504.3901
2906,7834.6099
2907,7701.6099
2908,7946.0400
2909,7837.6099
2910,7883.4600
2911,7564.5400
2912,7744.7202
2913,7939.5098
2914,8506.7900
2915,8990.2695
2916,9008.8301
2917,8840.0098
2918,8970.4199
2919,9777.0098
2920,9599.0498
2921,9642.7500
2922,9662.1201
2923,9658.5801
2924,9817.7500
2925,9778.9102
2926,9927.0498
2927,9931.4600
2928,10154.9404
2929,10170.0801
2930,10358.5195
2931,10508.2500
2932,10221.9805
2933,10139.7500
2934,9851.9297
2935,9721.3301
2936,10137.3203
2937,9948.1797
2938,9997.9902
2939,10298.0898
2940,10148.6904
2941,10213.4199
2942,10313.2998
2943,10233.3604
2944,10514.5303
2945,10851.7100
2946,10720.9902
2947,10778.9199
2948,10742.1104
2949,10402.3203
2950,9975.8496
2951,10055.7803
2952,10046.1504
2953,9963.1396
2954,10428.8203
2955,10351.0801
2956,10361.2900
2957,10315.4404
2958,9952.0000
2959,9825.2100
2960,9952.8398
2961,9939.3896
2962,10083.3096
2963,10226.2305
2964,10396.0098
2965,10322.5596
2966,10158.7500
2967,10292.2002
2968,10170.1397
2969,10225.9697
2970,10121.4404
2971,10048.5801
2972,9809.1699
2973,9891.0596
2974,10233.7998
2975,10693.5703
2976,10722.7002
2977,10634.2695
2978,10711.5596
2979,10273.7695
2980,10183.1299
2981,10147.4004
2982,10402.5400
2983,10290.1104
2984,10314.9102
2985,10048.5703
2986,9738.5195
2987,9499.5000
2988,9509.8301
2989,9719.6602
2990,9360.9600
2991,9506.9004
2992,9599.5498
2993,9502.7197
2994,9419.8496
2995,9438.6504
2996,9190.2002
2997,9139.5996
2998,9244.4902
2999,9076.3301
3000,9146.7998
3001,9425.4199
3002,9402.3896
3003,9254.1201
3004,9229.3398
3005,9433.9902
3006,9677.5703
3007,9658.0703
3008,9858.4902
3009,10020.4600
3010,9913.5801
3011,9922.4004
3012,9912.7598
3013,10241.1201
3014,10263.9902
3015,10532.9502
3016,10749.0098
3017,10662.8096
3018,10801.7598
3019,10836.8604
3020,10911.2500
3021,10940.0703
3022,10659.3203
3023,11082.9199
3024,11107.2402
3025,11041.0098
3026,10711.3398
3027,10826.1299
3028,10803.3096
3029,10688.4697
3030,10940.2100
3031,10942.2002
3032,11072.9805
3033,11614.8701
3034,11727.8398
3035,11914.0996
3036,11744.7402
3037,11899.6904
3038,11834.1299
3039,11962.2305
3040,12490.2998
3041,12766.4404
3042,12409.7803
3043,12543.7598
3044,12933.5400
3045,12905.2998
3046,13127.0195
3047,13364.7900
3048,13133.3897
3049,13179.7002
3050,13333.2002
3051,13337.0703
3052,13559.6904
3053,13586.2100
3054,13570.2402
3055,12997.4297
3056,13163.2002
3057,12874.3701
3058,13012.9697
3059,13053.6699
3060,12855.5195
3061,12588.5996
3062,12627.0996
3063,12403.1397
3064,12375.4199
3065,12272.1397
3066,12436.8604
3067,12346.9102
3068,12409.1602
3069,12308.5303
3070,12059.2500
3071,12147.1201
3072,12363.5596
3073,12458.6397
3074,12471.6104
3075,12415.5400
3076,12837.3897
3077,12864.8604
3078,12874.4199
3079,12839.1201
3080,12992.7598
3081,13007.5703
3082,12935.4102
3083,13155.1201
3084,13408.2695
3085,13994.2305
3086,14004.8799
3087,13976.0400
3088,13780.1201
3089,13784.5098
3090,13840.2900
3091,13765.4902
3092,13532.1397
3093,14184.5801
3094,14506.7402
3095,14372.6104
3096,14257.4404
3097,14226.2998
3098,14222.5703
3099,14061.8398
3100,13980.9297
3101,13575.5703
3102,13758.8897
3103,13545.2402
3104,13447.1299
3105,13600.4004
3106,13419.6602
3107,13369.0596
3108,13093.7002
3109,12866.5195
3110,13075.0898
3111,13140.4199
3112,13117.8398
3113,13186.8604
3114,13435.4297
3115,13473.8398
3116,13591.0195
3117,13254.3398
3118,13167.0596
3119,12945.4697
3120,12596.7100
3121,12437.7998
3122,12779.7500
3123,12608.1797
3124,12894.7803
3125,12783.1602
3126,12993.0996
3127,13403.5898
3128,13566.7402
3129,13573.6602
3130,13633.8701
3131,13479.1299
3132,13608.3799
3133,13383.1299
3134,13688.6602
3135,13482.7695
3136,13544.1904
3137,13367.5596
3138,13178.3096
3139,13385.1602
3140,13396.0898
3141,13356.6299
3142,13854.8799
3143,13855.9297
3144,13860.8496
3145,13804.0303
3146,13430.5996
3147,13484.8398
3148,13472.3701
3149,13420.4600
3150,13187.6201
3151,13214.4404
3152,13032.0703
3153,12760.4600
3154,12844.9297
3155,12834.8897
3156,12733.2402
3157,12875.8604
3158,12998.8897
3159,13017.9805
3160,13113.2002
3161,13112.4199
3162,12992.7197
3163,12759.3496
3164,12475.8701
3165,12486.8203
3166,12299.0801
3167,12134.1299
3168,12498.5596
3169,12523.0000
3170,12863.0801
3171,13034.1797
3172,12797.3799
3173,12709.0703
3174,12758.8799
3175,13256.9502
3176,13322.1104
3177,13335.8398
3178,13257.3301
3179,13651.5098
3180,13610.2695
3181,13521.1104
3182,13669.7002
3183,13975.5400
3184,14105.7100
3185,14189.6699
3186,14562.2197
3187,14689.4600
3188,14704.4805
3189,14721.7402
3190,15073.0996
3191,15285.0303
3192,15393.2002
3193,15307.2803
3194,14998.7695
3195,15274.5303
3196,15461.1104
3197,15377.1904
3198,15422.5195
3199,15603.0400
3200,15840.4102
3201,16168.6201
3202,16073.0898
3203,15989.3799
3204,16370.9502
3205,16380.2100
3206,16442.1094
3207,16282.7002
3208,15825.3096
3209,15571.3604
3210,15986.3496
3211,16212.3897
3212,16248.7402
3213,16192.4004
3214,16296.0801
3215,16833.2793
3216,16928.2891
3217,16660.8203
3218,16962.0996
3219,17369.6309
3220,17072.8203
3221,15846.7197
3222,15153.2305
3223,15405.6299
3224,15848.1504
3225,15862.0996
3226,15714.2002
3227,15633.9600
3228,15542.2305
3229,15574.5596
3230,15789.2002
3231,15275.3398
3232,15215.3096
3233,15108.4102
3234,15167.5498
3235,15103.0400
3236,15427.7197
3237,15917.8096
3238,16185.9404
3239,15532.3398
3240,15653.8604
3241,15789.8203
3242,15968.1201
3243,16228.7305
3244,16819.4609
3245,16845.1699
3246,17380.3008
3247,17188.9609
3248,16688.1602
3249,17043.3906
3250,16981.2305
3251,16599.1602
3252,16322.3701
3253,16255.1699
3254,16376.7900
3255,17058.6602
3256,17200.9805
3257,16984.4395
3258,17169.4395
3259,16843.5898
3260,16936.8106
3261,17285.2402
3262,17758.7598
3263,17865.3594
3264,17951.4297
3265,17637.0293
3266,17831.8594
3267,17096.6797
3268,16929.1602
3269,16747.1992
3270,16359.0000
3271,17082.9902
3272,17234.4609
3273,17199.9805
3274,17547.0391
3275,17715.5801
3276,17784.5703
3277,18292.8594
3278,18301.6895
3279,18096.3691
3280,17467.1504
3281,17406.5391
3282,16892.9297
3283,16318.4404
3284,16491.3906
3285,16941.6797
3286,16850.7402
3287,16487.6602
3288,16577.0898
3289,16352.5596
3290,16142.7598
3291,14762.3701
3292,15278.3203
3293,15427.2002
3294,15367.1397
3295,15380.0098
3296,15227.3897
3297,15192.8701
3298,15519.2998
3299,15817.7598
3300,15577.4697
3301,15314.0703
3302,15268.6397
3303,14901.0000
3304,14776.9004
3305,14492.9199
3306,15111.9404
3307,14881.2998
3308,15160.2900
3309,14827.8096
3310,14322.5996
3311,14478.2598
3312,14140.7305
3313,14257.1797
3314,13933.9805
3315,13921.0596
3316,13722.7002
3317,13975.0703
3318,13990.9004
3319,14713.8604
3320,14941.1904
3321,15284.0996
3322,15861.6797
3323,15900.0596
3324,15876.9297
3325,16120.2598
3326,16055.0498
3327,15692.9404
3328,15857.0703
3329,16080.3398
3330,16434.3809
3331,16267.4697
3332,16086.7402
3333,16238.1397
3334,15952.3604
3335,15738.0801
3336,15978.9102
3337,16155.7695
3338,16438.4199
3339,16286.7998
3340,16155.7803
3341,16124.9697
3342,16235.7598
3343,16474.2695
3344,16489.5898
3345,16829.9609
3346,17238.6699
3347,17359.6602
3348,17552.2598
3349,17449.5000
3350,17586.1602
3351,17834.7793
3352,17440.8301
3353,17710.0703
3354,17758.5098
3355,17920.8594
3356,17659.6895
3357,17375.3398
3358,17620.2305
3359,17450.0898
3360,17183.9297
3361,16840.9805
3362,16897.4492
3363,17277.3906
3364,17274.2793
3365,17425.6992
3366,17727.2500
3367,17211.8398
3368,17181.9902
3369,17333.2109
3370,17214.4199
3371,16998.0606
3372,17463.5293
3373,17734.1504
3374,17622.0098
3375,17440.0000
3376,17501.4805
3377,17668.2793
3378,17427.4004
3379,17439.6992
3380,17236.7402
3381,17019.7598
3382,17240.1094
3383,17095.8809
3384,17097.5098
3385,17333.6094
3386,17726.1699
3387,17595.2207
3388,17605.2305
3389,17431.9492
3390,17275.4492
3391,17007.9805
3392,16629.7793
3393,16395.4297
3394,16249.5303
3395,15560.1602
3396,15677.2002
3397,15665.6201
3398,15164.4502
3399,14612.8799
3400,15428.9502
3401,15290.8496
3402,15444.1299
3403,15415.7500
3404,15648.9805
3405,15725.9600
3406,15878.8897
3407,16184.6797
3408,15693.5000
3409,15554.1104
3410,15127.0000
3411,15074.7998
3412,14680.5000
3413,14973.4004
3414,14873.4297
3415,14458.5195
3416,14422.5195
3417,15044.5303
3418,15102.3604
3419,14925.9297
3420,15061.1397
3421,14996.2402
3422,14902.4600
3423,14799.9004
3424,14895.3398
3425,15349.0098
3426,15291.5400
3427,15594.1201
3428,15671.1504
3429,15820.7900
3430,15654.1299
3431,15504.7998
3432,15389.3897
3433,14815.6904
3434,15177.5195
3435,15127.4004
3436,15298.3496
3437,15180.8496
3438,15346.6602
3439,15188.2998
3440,14772.5098
3441,14563.5098
3442,14376.9004
3443,14602.7598
3444,14566.2197
3445,14169.0596
3446,13984.3897
3447,14441.4297
3448,14559.2402
3449,14573.2100
3450,15098.9502
3451,15011.5195
3452,15189.3301
3453,15408.5400
3454,15329.5996
3455,15621.7305
3456,15496.9902
3457,14975.5303
3458,15024.5303
3459,15188.0400
3460,14930.7197
3461,14659.3203
3462,14738.2100
3463,14748.3604
3464,14796.5498
3465,15095.5303
3466,14869.9404
3467,14589.5801
3468,15235.0303
3469,15447.6104
3470,15436.5303
3471,15500.5898
3472,15435.7900
3473,15090.7695
3474,15295.4199
3475,15293.7598
3476,15363.1504
3477,15261.4805
3478,15528.7500
3479,15933.5498
3480,16099.2695
3481,16044.2100
3482,16099.8203
3483,15893.0703
3484,16102.3496
3485,16163.9902
3486,16071.2900
3487,15830.8398
3488,15913.2402
3489,16049.4697
3490,15909.4004
3491,15873.2803
3492,15693.1104
3493,15842.7197
3494,15860.4199
3495,15756.3701
3496,15630.3096
3497,15490.9600
3498,15527.3604
3499,15351.5098
3500,15098.6397
3501,15280.5596
3502,15230.2197
