time,price,magnetisation,return
566,1.014503,0.024000,-0.305428
567,1.014503,0.024000,-0.001035
568,1.015315,0.024800,0.303358
569,1.015315,0.024800,-0.001035
570,1.014503,0.024000,-0.305428
571,1.016127,0.025600,0.607750
572,1.015315,0.024800,-0.305427
573,1.018569,0.028000,1.216536
574,1.016127,0.025600,-0.914214
575,1.014503,0.024000,-0.609820
576,1.012071,0.021600,-0.914213
577,1.013691,0.023200,0.607750
578,1.015315,0.024800,0.607751
579,1.014503,0.024000,-0.305428
580,1.016127,0.025600,0.607750
581,1.012881,0.022400,-1.218606
582,1.009645,0.019200,-1.218605
583,1.010453,0.020000,0.303357
584,1.008030,0.017600,-0.914213
585,1.008030,0.017600,-0.001035
586,1.004810,0.014400,-1.218606
587,1.006419,0.016000,0.607751
588,1.007224,0.016800,0.303357
589,1.005614,0.015200,-0.609820
590,0.999998,0.009600,-2.131784
591,0.999199,0.008800,-0.305428
592,0.998400,0.008000,-0.305427
593,0.997601,0.007200,-0.305428
594,0.996803,0.006400,-0.305428
595,0.997601,0.007200,0.303358
596,0.996803,0.006400,-0.305428
597,0.996803,0.006400,-0.001035
598,0.996006,0.005600,-0.305428
599,0.995210,0.004800,-0.305427
600,0.996006,0.005600,0.303358
601,0.996006,0.005600,-0.001035
602,0.994414,0.004000,-0.609820
603,0.992824,0.002400,-0.609820
604,0.994414,0.004000,0.607750
605,0.994414,0.004000,-0.001035
606,0.992824,0.002400,-0.609820
607,0.994414,0.004000,0.607750
608,0.997601,0.007200,1.216536
609,0.996006,0.005600,-0.609820
610,0.996006,0.005600,-0.001035
611,0.997601,0.007200,0.607750
612,0.997601,0.007200,-0.001035
613,0.998400,0.008000,0.303358
614,1.001600,0.011200,1.216536
615,1.000799,0.010400,-0.305427
616,1.002401,0.012000,0.607750
617,1.004006,0.013600,0.607750
618,1.002401,0.012000,-0.609820
619,0.999199,0.008800,-1.218606
620,0.996006,0.005600,-1.218606
621,0.997601,0.007200,0.607750
622,0.998400,0.008000,0.303358
623,0.996006,0.005600,-0.914213
624,0.996804,0.006400,0.303358
